"","year","variety_id","region","location"
"1395",1997,"pioneer-92B91","region4","perry"
"1396",1997,"kruger_seed_co-K_2700","region4","urbana"
"1397",1997,"kruger_seed_co-K_2700","region4","perry"
"1398",1997,"terra_international-TS_285","region4","urbana"
"1399",1997,"terra_international-TS_285","region4","perry"
"1400",1997,"kruger_seed_co-K_2995","region4","urbana"
"1401",1997,"kruger_seed_co-K_2995","region4","perry"
"1402",1997,"dairyland_seed_co-DSR_277","region4","urbana"
"1403",1997,"dairyland_seed_co-DSR_277","region4","perry"
"1404",1997,"terra_international-E_267","region4","urbana"
"1405",1997,"terra_international-E_267","region4","perry"
"1406",1997,"golden_harvest-H_1271","region4","urbana"
"1407",1997,"golden_harvest-H_1271","region4","perry"
"1408",1997,"callahan_seeds-5290","region4","urbana"
"1409",1997,"callahan_seeds-5290","region4","perry"
"1410",1997,"dairyland_seed_co-DSR_271_RR","region4","urbana"
"1411",1997,"dairyland_seed_co-DSR_271_RR","region4","perry"
"1412",1997,"crows_hybrid_corn_co-25006","region4","urbana"
"1413",1997,"crows_hybrid_corn_co-25006","region4","perry"
"1414",1997,"illinois_pride_genetics-SAVOY","region4","urbana"
"1415",1997,"illinois_pride_genetics-SAVOY","region4","perry"
"1416",1997,"agripro_seeds-AP_2000","region4","urbana"
"1417",1997,"agripro_seeds-AP_2000","region4","perry"
"1418",1997,"dairyland_seed_co-DSR_293_RR","region4","urbana"
"1419",1997,"dairyland_seed_co-DSR_293_RR","region4","perry"
"1420",1997,"agripro_seeds-AP_2220","region4","urbana"
"1421",1997,"agripro_seeds-AP_2220","region4","perry"
"1422",1997,"kruger_seed_co-K_3131+","region2","urbana"
"1423",1997,"dairyland_seed_co-DSR_300","region2","monmouth"
"1424",1997,"dairyland_seed_co-DSR_300","region2","urbana"
"1425",1997,"wilken_seed_grains-2575","region2","monmouth"
"1426",1997,"wilken_seed_grains-2575","region2","urbana"
"1427",1997,"prairie_stream_farms-PSF_286","region2","monmouth"
"1428",1997,"prairie_stream_farms-PSF_286","region2","urbana"
"1429",1997,"kscchallenger-K_3230","region1","dekalb"
"1430",1997,"kscchallenger-K_3230","region1","dwight"
"1431",1997,"gutwein_seeds-7266","region1","dekalb"
"1432",1997,"gutwein_seeds-7266","region1","dwight"
"1433",1997,"wilken_seed_grains-2575","region1","dekalb"
"1434",1997,"wilken_seed_grains-2575","region1","dwight"
"1435",1997,"dairyland_seed_co-DSR_300","region1","dekalb"
"1436",1997,"dairyland_seed_co-DSR_300","region1","dwight"
"1437",1997,"muirhead_farms-MF_279","region1","dekalb"
"1438",1997,"muirhead_farms-MF_279","region1","dwight"
"1439",1997,"growmark-HS_2861","region1","dekalb"
"1440",1997,"growmark-HS_2861","region1","dwight"
"1441",1997,"wilken_seed_grains-2562","region1","dekalb"
"1442",1997,"wilken_seed_grains-2562","region1","dwight"
"1443",1997,"great_lakes_hybrids-GL_2818","region1","dekalb"
"1444",1997,"great_lakes_hybrids-GL_2818","region1","dwight"
"1445",1997,"trisler_seed_farms-TRISOY_2770","region1","dekalb"
"1446",1997,"trisler_seed_farms-TRISOY_2770","region1","dwight"
"1447",1997,"henkel_seeds-SS_5282","region1","dekalb"
"1448",1997,"henkel_seeds-SS_5282","region1","dwight"
"1449",1997,"kruger_seed_co-K_2535","region1","dekalb"
"1450",1997,"kruger_seed_co-K_2535","region1","dwight"
"1451",1997,"kruger_seed_co-K_2818+","region3","monmouth"
"1452",1997,"kruger_seed_co-K_2818+","region3","perry"
"1453",1997,"great_lakes_hybrids-GL_2818","region3","monmouth"
"1454",1997,"great_lakes_hybrids-GL_2818","region3","perry"
"1455",1997,"stine_seed_co-2870","region3","monmouth"
"1456",1997,"stine_seed_co-2870","region3","perry"
"1457",1997,"kruger_seed_co-K_2918","region3","monmouth"
"1458",1997,"kruger_seed_co-K_2918","region3","perry"
"1459",1997,"pioneer-92B91","region1","dwight"
"1460",1997,"kruger_seed_co-DESOY_2888","region1","dekalb"
"1461",1997,"kruger_seed_co-DESOY_2888","region1","dwight"
"1462",1997,"prairie_brand_seed_co-PB_276","region1","dekalb"
"1463",1997,"prairie_brand_seed_co-PB_276","region1","dwight"
"1464",1997,"kruger_seed_co-K_2828","region1","dekalb"
"1465",1997,"kruger_seed_co-K_2828","region1","dwight"
"1466",1997,"henkel_seeds-SS_5252","region1","dekalb"
"1467",1997,"henkel_seeds-SS_5252","region1","dwight"
"1468",1997,"illinois_pride_genetics-SAVOY","region1","dekalb"
"1469",1997,"illinois_pride_genetics-SAVOY","region1","dwight"
"1470",1997,"kruger_seed_co-K_3000","region1","dekalb"
"1471",1997,"kruger_seed_co-K_3000","region1","dwight"
"1472",1997,"sunstar_hybrids-2750","region1","dekalb"
"1473",1997,"sunstar_hybrids-2750","region1","dwight"
"1474",1997,"kscchallenger-K_2333+","region1","dekalb"
"1475",1997,"kscchallenger-K_2333+","region1","dwight"
"1476",1997,"kruger_seed_co-K_2717","region1","dekalb"
"1477",1997,"kruger_seed_co-K_2717","region1","dwight"
"1478",1997,"callahan_seeds-8275_X","region1","dekalb"
"1479",1997,"callahan_seeds-8275_X","region1","dwight"
"1480",1997,"prairie_brand_seed_co-PB_235_X","region1","dekalb"
"1481",1997,"prairie_brand_seed_co-PB_235_X","region1","dwight"
"1482",1997,"latham_seed_co-EX_730","region1","dekalb"
"1483",1997,"latham_seed_co-EX_730","region1","dwight"
"1484",1997,"diener_seeds-DBXV_726","region1","dekalb"
"1485",1997,"diener_seeds-DBXV_726","region1","dwight"
"1486",1997,"crows_hybrid_corn_co-25001","region1","dekalb"
"1487",1997,"crows_hybrid_corn_co-25001","region1","dwight"
"1488",1997,"kaltenberg_seeds-KB_274","region1","dekalb"
"1489",1997,"kaltenberg_seeds-KB_274","region1","dwight"
"1490",1997,"golden_harvest-X_282","region1","dekalb"
"1491",1997,"golden_harvest-X_282","region1","dwight"
"1492",1997,"trisler_seed_farms-TRISOY_2962","region1","dekalb"
"1493",1997,"trisler_seed_farms-TRISOY_2962","region1","dwight"
"1494",1997,"renk_seed_co-RS_2797","region1","dekalb"
"1495",1997,"renk_seed_co-RS_2797","region1","dwight"
"1496",1997,"stine_seed_co-2788","region1","dekalb"
"1497",1997,"stine_seed_co-2788","region1","dwight"
"1498",1997,"kruger_seed_co-K_2818","region1","dekalb"
"1499",1997,"kruger_seed_co-K_2818","region1","dwight"
"1500",1997,"kaltenberg_seeds-X_278","region1","dekalb"
"1501",1997,"kaltenberg_seeds-X_278","region1","dwight"
"1502",1997,"kaltenberg_seeds-X_279","region1","dekalb"
"1503",1997,"kaltenberg_seeds-X_279","region1","dwight"
"1504",1997,"lewis_hybrids-276","region1","dekalb"
"1505",1997,"lewis_hybrids-276","region1","dwight"
"1506",1997,"kaltenberg_seeds-KB_298","region1","dekalb"
"1507",1997,"kaltenberg_seeds-KB_298","region1","dwight"
"1508",1997,"golden_harvest-H_1279","region1","dekalb"
"1509",1997,"golden_harvest-H_1279","region1","dwight"
"1510",1997,"gutwein_seeds-7277","region1","dekalb"
"1511",1997,"gutwein_seeds-7277","region1","dwight"
"1512",1997,"henkel_seeds-SS_5453","region1","dekalb"
"1513",1997,"henkel_seeds-SS_5453","region1","dwight"
"1514",1997,"griffith_seed_co-PL_2733","region1","dekalb"
"1515",1997,"griffith_seed_co-PL_2733","region1","dwight"
"1516",1997,"latham_seed_co-EX_640","region1","dekalb"
"1517",1997,"latham_seed_co-EX_640","region1","dwight"
"1518",1997,"wilken_seed_grains-2592","region1","dekalb"
"1519",1997,"wilken_seed_grains-2592","region1","dwight"
"1520",1997,"terra_international-E_277","region1","dekalb"
"1521",1997,"terra_international-E_277","region1","dwight"
"1522",1997,"muirhead_farms-MF_252","region1","dekalb"
"1523",1997,"muirhead_farms-MF_252","region1","dwight"
"1524",1997,"stine_seed_co-2621","region1","dekalb"
"1525",1997,"stine_seed_co-2621","region1","dwight"
"1526",1997,"wilken_seed_grains-2580","region1","dekalb"
"1527",1997,"wilken_seed_grains-2580","region1","dwight"
"1528",1997,"kruger_seed_co-K_2808+","region1","dekalb"
"1529",1997,"kruger_seed_co-K_2808+","region1","dwight"
"1530",1997,"crows_hybrid_corn_co-28003","region1","dekalb"
"1531",1997,"crows_hybrid_corn_co-28003","region1","dwight"
"1532",1997,"henkel_seeds-SS_5272","region1","dekalb"
"1533",1997,"henkel_seeds-SS_5272","region1","dwight"
"1534",1997,"great_lakes_hybrids-GL_2656","region1","dekalb"
"1535",1997,"great_lakes_hybrids-GL_2656","region1","dwight"
"1536",1997,"kscchallenger-K_2606","region1","dekalb"
"1537",1997,"kscchallenger-K_2606","region1","dwight"
"1538",1997,"callahan_seeds-7282","region1","dekalb"
"1539",1997,"callahan_seeds-7282","region1","dwight"
"1540",1997,"wilken_seed_grains-WE_459","region1","dekalb"
"1541",1997,"wilken_seed_grains-WE_459","region1","dwight"
"1542",1997,"griffith_seed_co-PL_2240","region1","dekalb"
"1543",1997,"griffith_seed_co-PL_2240","region1","dwight"
"1544",1997,"uap_seeds-DG_3282","region1","dekalb"
"1545",1997,"uap_seeds-DG_3282","region1","dwight"
"1546",1997,"kruger_seed_co-K_2535+","region1","dekalb"
"1547",1997,"kruger_seed_co-K_2535+","region1","dwight"
"1548",1997,"growmark-HS_2561","region1","dekalb"
"1549",1997,"growmark-HS_2561","region1","dwight"
"1550",1997,"garst_seed_co-D_278","region1","dekalb"
"1551",1997,"garst_seed_co-D_278","region1","dwight"
"1552",1997,"golden_harvest-H_1237","region1","dekalb"
"1553",1997,"golden_harvest-H_1237","region1","dwight"
"1554",1997,"prairie_brand_seed_co-PB_265_X","region1","dekalb"
"1555",1997,"prairie_brand_seed_co-PB_265_X","region1","dwight"
"1556",1997,"kruger_seed_co-K_2928","region1","dekalb"
"1557",1997,"kruger_seed_co-K_2928","region1","dwight"
"1558",1997,"kruger_seed_co-K_2700","region1","dekalb"
"1559",1997,"kruger_seed_co-K_2700","region1","dwight"
"1560",1997,"kscchallenger-K_2505","region1","dekalb"
"1561",1997,"kscchallenger-K_2505","region1","dwight"
"1562",1997,"wilken_seed_grains-WE_460","region1","dekalb"
"1563",1997,"wilken_seed_grains-WE_460","region1","dwight"
"1564",1997,"dairyland_seed_co-DSR_246_STS","region1","dekalb"
"1565",1997,"dairyland_seed_co-DSR_246_STS","region1","dwight"
"1566",1997,"uap_seeds-DG_3280","region1","dekalb"
"1567",1997,"uap_seeds-DG_3280","region1","dwight"
"1568",1997,"wilken_seed_grains-WE_305","region1","dekalb"
"1569",1997,"wilken_seed_grains-WE_305","region1","dwight"
"1570",1997,"griffith_seed_co-PL_2368","region1","dekalb"
"1571",1997,"griffith_seed_co-PL_2368","region1","dwight"
"1572",1997,"golden_harvest-H_1211","region1","dekalb"
"1573",1997,"golden_harvest-H_1211","region1","dwight"
"1574",1997,"merschman_seeds-CHEYENNE_V","region1","dekalb"
"1575",1997,"merschman_seeds-CHEYENNE_V","region1","dwight"
"1576",1997,"kaltenberg_seeds-KB_259","region1","dekalb"
"1577",1997,"kaltenberg_seeds-KB_259","region1","dwight"
"1578",1997,"kruger_seed_co-K_3131+","region1","dekalb"
"1579",1997,"kruger_seed_co-K_3131+","region1","dwight"
"1580",1997,"midwest_seed_genetics-G_2100","region1","dekalb"
"1581",1997,"midwest_seed_genetics-G_2100","region1","dwight"
"1582",1997,"roeschley_hybrids-8288","region1","dekalb"
"1583",1997,"roeschley_hybrids-8288","region1","dwight"
"1584",1997,"roeschley_hybrids-8276","region1","dekalb"
"1585",1997,"roeschley_hybrids-8276","region1","dwight"
"1586",1997,"kruger_seed_co-DESOY_2777+","region1","dekalb"
"1587",1997,"kruger_seed_co-DESOY_2777+","region1","dwight"
"1588",1997,"stine_seed_co-2671","region1","dekalb"
"1589",1997,"stine_seed_co-2671","region1","dwight"
"1590",1997,"sieben_hybrids-296","region1","dekalb"
"1591",1997,"sieben_hybrids-296","region1","dwight"
"1592",1997,"terra_international-TS_285","region1","dekalb"
"1593",1997,"terra_international-TS_285","region1","dwight"
"1594",1997,"mavrick-8270","region1","dekalb"
"1595",1997,"mavrick-8270","region1","dwight"
"1596",1997,"midwest_seed_genetics-G_2454","region1","dekalb"
"1597",1997,"midwest_seed_genetics-G_2454","region1","dwight"
"1598",1997,"merschman_seeds-MOHEGAN_II","region1","dekalb"
"1599",1997,"merschman_seeds-MOHEGAN_II","region1","dwight"
"1600",1997,"kruger_seed_co-K_2800","region1","dekalb"
"1601",1997,"kruger_seed_co-K_2800","region1","dwight"
"1602",1997,"kruger_seed_co-K_2515","region1","dekalb"
"1603",1997,"kruger_seed_co-K_2515","region1","dwight"
"1604",1997,"agrinetics-2535","region1","dekalb"
"1605",1997,"agrinetics-2535","region1","dwight"
"1606",1997,"deraedt_seed_co-2345","region1","dekalb"
"1607",1997,"deraedt_seed_co-2345","region1","dwight"
"1608",1997,"terra_international-E_267","region1","dekalb"
"1609",1997,"terra_international-E_267","region1","dwight"
"1610",1997,"kaltenberg_seeds-KB_245","region1","dekalb"
"1611",1997,"kaltenberg_seeds-KB_245","region1","dwight"
"1612",1997,"pioneer-9281","region1","dekalb"
"1613",1997,"pioneer-9281","region1","dwight"
"1614",1997,"wilken_seed_grains-WE_162","region1","dekalb"
"1615",1997,"wilken_seed_grains-WE_162","region1","dwight"
"1616",1997,"griffith_seed_co-PL_2885_N","region1","dekalb"
"1617",1997,"griffith_seed_co-PL_2885_N","region1","dwight"
"1618",1997,"agrinetics-2209","region1","dekalb"
"1619",1997,"agrinetics-2209","region1","dwight"
"1620",1997,"pioneer-92B61","region1","dekalb"
"1621",1997,"pioneer-92B61","region1","dwight"
"1622",1997,"stine_seed_co-2488","region1","dekalb"
"1623",1997,"stine_seed_co-2488","region1","dwight"
"1624",1997,"golden_harvest-H_1263","region1","dekalb"
"1625",1997,"golden_harvest-H_1263","region1","dwight"
"1626",1997,"golden_harvest-H_1261","region1","dekalb"
"1627",1997,"golden_harvest-H_1261","region1","dwight"
"1628",1997,"crows_hybrid_corn_co-23002","region1","dekalb"
"1629",1997,"crows_hybrid_corn_co-23002","region1","dwight"
"1630",1997,"wilken_seed_grains-2516","region1","dekalb"
"1631",1997,"wilken_seed_grains-2516","region1","dwight"
"1632",1997,"latham_seed_co-621","region1","dekalb"
"1633",1997,"latham_seed_co-621","region1","dwight"
"1634",1997,"griffith_seed_co-PL_2150","region1","dekalb"
"1635",1997,"griffith_seed_co-PL_2150","region1","dwight"
"1636",1997,"stine_seed_co-2972","region1","dekalb"
"1637",1997,"stine_seed_co-2972","region1","dwight"
"1638",1997,"dairyland_seed_co-DSR_220_STS","region1","dekalb"
"1639",1997,"dairyland_seed_co-DSR_220_STS","region1","dwight"
"1640",1997,"kruger_seed_co-K_2425","region1","dekalb"
"1641",1997,"kruger_seed_co-K_2425","region1","dwight"
"1642",1997,"deraedt_seed_co-2625","region1","dekalb"
"1643",1997,"deraedt_seed_co-2625","region1","dwight"
"1644",1997,"wilken_seed_grains-2367","region1","dekalb"
"1645",1997,"wilken_seed_grains-2367","region1","dwight"
"1646",1997,"garst_seed_co-EX_7265","region1","dekalb"
"1647",1997,"garst_seed_co-EX_7265","region1","dwight"
"1648",1997,"dekalb_genetics_corp-CX_250_B","region1","dekalb"
"1649",1997,"dekalb_genetics_corp-CX_250_B","region1","dwight"
"1650",1997,"merschman_seeds-CHICKASAW_III","region1","dekalb"
"1651",1997,"merschman_seeds-CHICKASAW_III","region1","dwight"
"1652",1997,"terra_international-TS_253","region1","dekalb"
"1653",1997,"terra_international-TS_253","region1","dwight"
"1654",1997,"kruger_seed_co-K_2131","region1","dekalb"
"1655",1997,"kruger_seed_co-K_2131","region1","dwight"
"1656",1997,"lg_seeds-LG_6245","region1","dekalb"
"1657",1997,"lg_seeds-LG_6245","region1","dwight"
"1658",1997,"stine_seed_co-2686","region1","dekalb"
"1659",1997,"stine_seed_co-2686","region1","dwight"
"1660",1997,"agrinetics-2505","region1","dekalb"
"1661",1997,"agrinetics-2505","region1","dwight"
"1662",1997,"sieben_hybrids-286","region1","dekalb"
"1663",1997,"sieben_hybrids-286","region1","dwight"
"1664",1997,"lg_seeds-LG_6212","region1","dekalb"
"1665",1997,"lg_seeds-LG_6212","region1","dwight"
"1666",1997,"jgl-JG_97","region1","dekalb"
"1667",1997,"jgl-JG_97","region1","dwight"
"1668",1997,"dekalb_genetics_corp-CX_289","region1","dekalb"
"1669",1997,"dekalb_genetics_corp-CX_289","region1","dwight"
"1670",1997,"kruger_seed_co-K_2220","region1","dekalb"
"1671",1997,"kruger_seed_co-K_2220","region1","dwight"
"1672",1997,"great_lakes_hybrids-GL_2415","region1","dekalb"
"1673",1997,"great_lakes_hybrids-GL_2415","region1","dwight"
"1674",1997,"roeschley_hybrids-8264","region1","dekalb"
"1675",1997,"roeschley_hybrids-8264","region1","dwight"
"1676",1997,"kruger_seed_co-K_2444_SCN","region1","dekalb"
"1677",1997,"kruger_seed_co-K_2444_SCN","region1","dwight"
"1678",1997,"sieben_hybrids-EP_3","region1","dekalb"
"1679",1997,"sieben_hybrids-EP_3","region1","dwight"
"1680",1997,"uap_seeds-DG_3256","region1","dekalb"
"1681",1997,"uap_seeds-DG_3256","region1","dwight"
"1682",1997,"garst_seed_co-D_236","region1","dekalb"
"1683",1997,"garst_seed_co-D_236","region1","dwight"
"1684",1997,"callahan_seeds-7221_X","region1","dekalb"
"1685",1997,"callahan_seeds-7221_X","region1","dwight"
"1686",1997,"uap_seeds-DG_3281_N","region1","dekalb"
"1687",1997,"uap_seeds-DG_3281_N","region1","dwight"
"1688",1997,"kruger_seed_co-K_2616","region1","dekalb"
"1689",1997,"kruger_seed_co-K_2616","region1","dwight"
"1690",1997,"callahan_seeds-5290","region1","dekalb"
"1691",1997,"callahan_seeds-5290","region1","dwight"
"1692",1997,"crows_hybrid_corn_co-25006","region1","dekalb"
"1693",1997,"crows_hybrid_corn_co-25006","region1","dwight"
"1694",1997,"renk_seed_co-RS_2297_C","region1","dekalb"
"1695",1997,"renk_seed_co-RS_2297_C","region1","dwight"
"1696",1997,"prairie_brand_seed_co-PB_2120","region1","dekalb"
"1697",1997,"prairie_brand_seed_co-PB_2120","region1","dwight"
"1698",1997,"wilken_seed_grains-2681_CN","region1","dekalb"
"1699",1997,"wilken_seed_grains-2681_CN","region1","dwight"
"1700",1997,"latham_seed_co-662","region1","dekalb"
"1701",1997,"latham_seed_co-662","region1","dwight"
"1702",1997,"dekalb_genetics_corp-CX_267","region1","dekalb"
"1703",1997,"dekalb_genetics_corp-CX_267","region1","dwight"
"1704",1997,"kruger_seed_co-K_2725","region1","dekalb"
"1705",1997,"kruger_seed_co-K_2725","region1","dwight"
"1706",1997,"uap_seeds-DG_3258","region1","dekalb"
"1707",1997,"uap_seeds-DG_3258","region1","dwight"
"1708",1997,"kruger_seed_co-K_2727+","region1","dekalb"
"1709",1997,"kruger_seed_co-K_2727+","region1","dwight"
"1710",1997,"agrinetics-2520_STS","region1","dekalb"
"1711",1997,"agrinetics-2520_STS","region1","dwight"
"1712",1997,"latham_seed_co-841","region1","dekalb"
"1713",1997,"dairyland_seed_co-DSR_300","region3","perry"
"1714",1997,"stine_seed_co-2788","region3","monmouth"
"1715",1997,"stine_seed_co-2788","region3","perry"
"1716",1997,"callahan_seeds-8275_X","region3","monmouth"
"1717",1997,"callahan_seeds-8275_X","region3","perry"
"1718",1997,"dairyland_seed_co-DSR_277","region3","monmouth"
"1719",1997,"dairyland_seed_co-DSR_277","region3","perry"
"1720",1997,"terra_international-E_277","region3","monmouth"
"1721",1997,"terra_international-E_277","region3","perry"
"1722",1997,"agratech-AT_274","region3","monmouth"
"1723",1997,"agratech-AT_274","region3","perry"
"1724",1997,"dekalb_genetics_corp-CX_289","region3","monmouth"
"1725",1997,"dekalb_genetics_corp-CX_289","region3","perry"
"1726",1997,"kruger_seed_co-K_3131+","region3","monmouth"
"1727",1997,"kruger_seed_co-K_3131+","region3","perry"
"1728",1997,"terra_international-TS_253","region3","monmouth"
"1729",1997,"terra_international-TS_253","region3","perry"
"1730",1997,"kruger_seed_co-K_3000","region3","monmouth"
"1731",1997,"kruger_seed_co-K_3000","region3","perry"
"1732",1997,"pioneer-92B91","region3","monmouth"
"1733",1997,"pioneer-92B91","region3","perry"
"1734",1997,"crows_hybrid_corn_co-23002","region3","monmouth"
"1735",1997,"crows_hybrid_corn_co-23002","region3","perry"
"1736",1997,"pioneer-9281","region3","monmouth"
"1737",1997,"pioneer-9281","region3","perry"
"1738",1997,"kruger_seed_co-K_2995","region3","monmouth"
"1739",1997,"kruger_seed_co-K_2995","region3","perry"
"1740",1997,"terra_international-TS_285","region3","monmouth"
"1741",1997,"terra_international-TS_285","region3","perry"
"1742",1997,"lg_seeds-LG_6298","region3","monmouth"
"1743",1997,"lg_seeds-LG_6298","region3","perry"
"1744",1997,"great_lakes_hybrids-GL_2912","region3","monmouth"
"1745",1997,"great_lakes_hybrids-GL_2912","region3","perry"
"1746",1997,"dairyland_seed_co-DSR_271_RR","region3","monmouth"
"1747",1997,"dairyland_seed_co-DSR_271_RR","region3","perry"
"1748",1997,"terra_international-E_267","region3","monmouth"
"1749",1997,"terra_international-E_267","region3","perry"
"1750",1997,"callahan_seeds-5290","region3","monmouth"
"1751",1997,"callahan_seeds-5290","region3","perry"
"1752",1997,"illinois_pride_genetics-SAVOY","region3","monmouth"
"1753",1997,"illinois_pride_genetics-SAVOY","region3","perry"
"1754",1997,"crows_hybrid_corn_co-25006","region3","monmouth"
"1755",1997,"crows_hybrid_corn_co-25006","region3","perry"
"1756",1997,"agripro_seeds-AP_2000","region3","monmouth"
"1757",1997,"agripro_seeds-AP_2000","region3","perry"
"1758",1997,"agripro_seeds-AP_2220","region3","monmouth"
"1759",1997,"agripro_seeds-AP_2220","region3","perry"
"1760",1997,"dairyland_seed_co-DSR_293_RR","region3","monmouth"
"1761",1997,"dairyland_seed_co-DSR_293_RR","region3","perry"
"1762",1997,"griffith_seed_co-PL_2025","region1","dekalb"
"1763",1997,"griffith_seed_co-PL_2025","region1","dwight"
"1764",1997,"renk_seed_co-RS_2595","region1","dekalb"
"1765",1997,"renk_seed_co-RS_2595","region1","dwight"
"1766",1997,"uap_seeds-DG_UAPX_227","region1","dekalb"
"1767",1997,"uap_seeds-DG_UAPX_227","region1","dwight"
"1768",1997,"agrinetics-2608","region1","dekalb"
